longitude,latitude,height_sea_level_m,gravity_mgal
32.22166,-28.68832,0.9,979267.13
32.22244,-28.68848,1.0,979267.62
32.22858,-28.06090,111.2,979226.72
32.23495,-28.18121,101.7,979227.96
32.24593,-28.11333,51.8,979245.62
32.24719,-28.42802,11.6,979250.20
32.25816,-28.31227,47.6,979235.70
32.25919,-28.36833,64.0,979238.97
32.26125,-28.22189,52.5,979241.68
32.26688,-28.18086,63.6,979241.78
32.26859,-28.02011,110.6,979225.80
32.26938,-28.64015,9.2,979263.05
32.28011,-28.01456,65.5,979232.76
32.28011,-28.48441,4.8,979254.76
32.28062,-28.55363,53.4,979247.13
32.28117,-28.14742,22.3,979255.18
32.28368,-28.27364,39.8,979233.07
32.28374,-28.07362,64.2,979242.18
32.30280,-28.54704,34.3,979251.62
32.30663,-28.43668,22.5,979253.69
32.30698,-28.22108,29.1,979245.99
32.31274,-28.59242,18.1,979256.84
32.31683,-28.38197,65.4,979249.90
32.31953,-28.11333,32.3,979247.91
32.32591,-28.02887,81.1,979223.78
32.32985,-28.32137,55.9,979242.08
32.33002,-28.21893,11.8,979248.65
32.33751,-28.17725,14.6,979245.57
32.33768,-28.17667,19.7,979244.99
32.33775,-28.26500,62.6,979231.57
32.35280,-28.54955,41.7,979250.96
32.35429,-28.06638,28.4,979240.46
32.35959,-28.22218,49.4,979245.17
32.37093,-28.35515,27.3,979252.34
32.37117,-28.00432,1.0,979235.43
32.38725,-28.51227,37.5,979252.02
32.38876,-28.31197,22.5,979244.09
32.39059,-28.22552,52.2,979246.12
32.39262,-28.11514,41.9,979235.80
32.40134,-28.15469,34.5,979241.21
32.40256,-28.46123,8.6,979263.87
32.41510,-28.20660,19.7,979248.48
32.42500,-28.40697,1.0,979265.89
32.43405,-28.02773,16.6,979225.01
32.43417,-28.35834,1.5,979266.02
32.43443,-28.32091,24.5,979255.79
32.43967,-28.07001,1.0,979231.45
32.45230,-28.28090,11.2,979253.45
32.46104,-28.26758,0.0,979254.48
32.48669,-28.13969,21.0,979231.02
32.49004,-28.23347,6.9,979253.57
32.50716,-28.19621,10.7,979246.22
32.52403,-28.10107,10.3,979227.92
32.53348,-28.04819,9.8,979225.30
32.54243,-28.14243,5.0,979235.85
32.55881,-28.00044,9.4,979223.15
15.27500,-27.04666,92.4,979054.44
15.36500,-27.31833,288.0,979045.94
15.53833,-27.54000,242.6,979082.93
15.70000,-27.77166,177.1,979137.11
15.89333,-27.99000,163.4,979160.41
16.39000,-27.05000,1089.0,978806.61
16.47000,-27.15833,1036.3,978827.80
16.55000,-27.26666,890.9,978867.09
16.61000,-27.36666,908.9,978867.29
16.69000,-27.57500,1026.6,978858.49
16.70000,-27.47500,1021.7,978851.69
17.86000,-27.04166,681.5,978880.59
17.91000,-27.23333,762.0,978894.48
17.94000,-27.40000,792.8,978876.09
18.00000,-27.52500,1010.7,978837.50
18.08166,-27.56666,1145.4,978814.81
18.15000,-27.99166,865.3,978920.78
18.17000,-27.63333,1258.8,978793.31
18.27000,-27.84833,926.3,978894.98
18.27000,-27.68333,1200.3,978816.90
18.39000,-27.73333,1088.4,978849.90
18.42000,-27.59166,1254.5,978803.11
18.49000,-27.48333,1428.9,978783.01
18.52000,-27.79500,1069.8,978860.39
18.55000,-27.39166,1401.5,978769.72
18.60000,-27.22500,1304.5,978759.52
18.63000,-27.10000,1099.1,978778.72
18.63000,-27.86000,985.4,978884.69
18.69000,-27.92500,990.6,978890.78
18.81000,-27.86666,1033.3,978876.09
18.85000,-27.75000,1052.2,978854.59
19.00833,-27.62500,1076.2,978847.20
19.01166,-27.71666,1126.2,978834.20
19.11000,-27.53333,1131.1,978858.09
19.27000,-27.50000,1001.6,978881.89
19.34000,-27.44166,915.0,978873.59
19.44000,-27.33333,891.5,978859.39
19.48000,-27.21666,887.9,978855.89
19.54000,-27.13333,890.3,978848.40
19.57000,-27.01666,905.2,978840.00
19.93088,-27.86409,792.9,978905.69
19.96219,-27.86455,789.1,978910.19
19.97363,-27.19369,870.0,978835.47
20.00186,-27.87086,778.9,978910.57
20.02975,-27.88940,790.0,978911.44
20.06001,-27.89081,792.0,978911.68
20.06104,-27.48618,840.0,978854.42
20.09706,-27.38129,826.0,978842.26
20.09790,-27.31190,823.0,978837.71
20.09866,-27.45314,820.0,978851.01
20.10107,-27.87933,797.9,978913.34
20.13403,-27.86513,813.1,978908.28
20.14037,-27.51070,819.0,978856.68
20.14702,-27.85425,804.0,978908.44
20.17442,-27.33475,825.0,978837.97
20.18407,-27.85683,805.4,978905.13
20.18690,-27.55907,811.0,978860.46
20.20659,-27.85411,813.1,978902.32
20.22278,-27.82973,826.7,978899.40
20.23277,-27.80110,844.0,978888.07
20.23340,-27.34016,831.0,978839.72
20.24896,-27.79025,845.5,978884.02
20.25308,-27.61513,822.0,978863.33
20.26727,-27.78920,845.5,978882.20
20.30016,-27.78914,844.6,978882.79
20.30656,-27.30325,827.0,978842.40
20.31270,-27.66689,825.0,978864.55
20.33044,-27.79160,827.1,978887.26
20.34789,-27.69196,811.0,978868.07
20.36021,-27.71683,813.8,978873.27
20.36368,-27.72441,822.0,978872.06
20.36407,-27.79427,825.4,978889.42
20.36909,-27.26434,832.0,978844.18
20.37135,-27.67810,808.0,978864.85
20.37354,-27.74466,818.3,978876.35
20.38255,-27.76425,818.4,978879.89
20.39172,-27.79713,812.0,978888.93
20.39192,-27.79752,810.0,978889.02
20.39590,-27.65675,816.9,978862.44
20.40977,-27.81966,808.0,978894.40
20.42014,-27.87297,804.0,978900.57
20.43396,-27.64851,820.1,978864.44
20.44788,-27.22739,836.0,978848.65
20.45486,-27.62254,838.9,978861.78
20.46486,-27.18608,833.0,978857.08
20.46738,-27.91907,804.0,978908.95
20.49568,-27.62491,811.4,978871.78
20.50099,-27.05238,839.0,978859.71
20.50266,-27.11031,835.0,978863.11
20.50778,-27.04282,839.0,978859.34
20.51888,-27.64229,826.5,978872.00
20.53275,-27.97797,818.0,978912.95
20.55894,-27.63370,852.4,978871.57
20.56264,-27.08151,864.0,978856.81
20.58150,-27.60695,841.7,978875.05
20.60196,-27.58560,848.0,978875.11
20.62195,-27.11659,861.0,978860.04
20.64626,-27.12988,863.0,978860.13
20.64832,-27.57388,822.3,978887.71
20.67574,-27.55630,855.6,978883.39
20.68999,-27.15981,869.0,978860.49
20.71330,-27.53838,850.8,978886.03
20.71609,-27.42567,847.0,978881.20
20.73849,-27.38692,826.0,978878.06
20.74236,-27.51263,861.1,978884.30
20.74265,-27.27026,841.0,978866.89
20.74350,-27.20193,854.0,978865.56
20.74989,-27.46907,855.0,978885.48
20.75763,-27.50183,865.1,978883.51
20.75871,-27.32932,828.0,978870.24
20.77455,-27.48631,855.0,978885.53
20.79135,-27.50371,869.0,978882.80
20.79979,-27.67741,830.0,978896.70
20.80615,-27.62451,867.0,978884.67
20.81677,-27.55511,860.0,978883.77
20.81808,-27.52370,872.3,978881.65
20.82928,-27.75426,867.0,978892.82
20.84366,-27.82365,878.0,978893.54
20.85927,-27.53497,872.2,978880.18
20.88591,-27.54877,871.8,978880.69
20.89935,-27.86250,852.0,978906.54
20.91267,-27.56712,873.2,978881.46
20.94304,-27.93307,875.0,978908.38
20.95866,-27.62370,881.0,978887.57
20.99191,-27.67281,883.0,978895.49
21.00151,-27.00253,866.0,978841.00
21.02496,-27.66072,885.0,978892.62
21.02992,-27.57542,883.0,978876.12
21.03355,-27.61790,888.0,978883.06
21.06570,-27.54486,891.0,978866.37
21.07899,-27.03729,869.0,978839.33
21.08524,-27.52454,891.0,978861.62
21.11140,-27.54723,895.7,978863.69
21.13583,-27.52573,895.7,978859.50
21.14053,-27.06169,877.0,978831.47
21.14690,-27.48776,898.4,978858.00
21.18265,-27.49011,905.0,978859.06
21.21178,-27.05841,883.0,978830.88
21.21416,-27.49207,909.4,978861.94
21.22929,-27.95306,890.0,978924.32
21.24011,-27.50726,911.3,978863.81
21.25980,-27.45761,928.9,978846.06
21.26405,-27.90048,922.0,978907.64
21.27856,-27.78854,921.0,978894.44
21.28111,-27.86395,920.0,978902.74
21.28760,-27.08035,885.0,978828.08
21.28789,-27.45576,925.5,978842.81
21.32140,-27.51151,941.0,978863.33
21.32233,-27.53102,921.0,978871.87
21.32484,-27.73068,934.0,978875.51
21.32921,-27.49460,920.1,978859.94
21.33058,-27.14522,910.0,978825.23
21.33974,-27.56757,923.0,978876.18
21.34485,-27.47552,925.9,978850.44
21.35289,-27.62274,928.0,978880.67
21.36682,-27.45200,923.9,978848.19
21.36719,-27.45183,924.0,978848.00
21.37473,-27.69228,941.0,978879.25
21.37605,-27.19794,916.0,978840.00
21.38652,-27.38544,913.0,978845.51
21.39226,-27.47491,929.3,978860.69
21.40094,-27.35976,919.0,978836.75
21.41388,-27.29097,922.0,978829.31
21.41568,-27.23936,924.0,978834.27
21.43333,-27.19667,938.2,978842.33
21.43500,-27.07333,901.6,978828.54
21.44131,-27.46992,942.6,978861.25
21.46783,-27.49510,938.8,978861.81
21.47333,-27.02667,918.7,978815.44
21.48000,-27.07333,906.8,978826.64
21.48666,-27.18832,937.6,978836.84
21.49159,-27.45628,941.2,978854.12
21.51074,-27.48322,942.6,978853.81
21.52715,-27.45514,940.8,978848.44
21.53940,-27.42050,942.7,978841.56
21.54500,-27.11333,926.0,978836.94
21.55667,-27.07668,907.4,978832.04
21.57384,-27.44940,950.1,978844.37
21.60945,-27.49065,957.6,978848.31
21.61349,-27.95122,953.0,978886.96
21.62869,-27.89178,948.0,978889.25
21.62920,-27.46153,959.8,978842.75
21.63000,-27.07668,924.8,978820.64
21.63667,-27.04832,911.6,978818.64
21.65753,-27.83057,958.0,978882.52
21.65961,-27.43877,960.0,978845.37
21.67667,-27.02834,917.4,978816.84
21.68330,-27.41753,963.6,978846.12
21.69495,-27.62100,979.0,978862.05
21.70500,-27.06500,920.8,978817.24
21.71062,-27.76817,975.0,978871.74
21.71504,-27.40913,970.1,978846.12
21.73073,-27.69923,979.0,978870.41
21.74126,-27.39288,981.3,978845.37
21.74167,-27.02333,919.6,978825.84
21.74684,-27.59991,1000.0,978868.03
21.75024,-27.73851,981.0,978874.10
21.77168,-27.37546,987.8,978840.94
21.79773,-27.59123,996.0,978864.45
21.81168,-27.03667,935.4,978809.74
21.81567,-27.35625,983.9,978833.37
21.84831,-27.60094,999.0,978858.82
21.85001,-27.08833,958.6,978811.44
21.86896,-27.36403,999.8,978829.87
21.87334,-27.01666,936.6,978804.15
21.90115,-27.35527,996.5,978830.94
21.92500,-27.17332,984.2,978806.94
21.92526,-27.60913,1019.0,978844.37
21.93008,-27.33569,995.6,978824.81
21.96779,-27.65813,1013.0,978845.03
21.96928,-27.33626,998.3,978821.69
21.99333,-27.66333,1012.5,978849.75
21.99638,-27.58479,997.0,978843.92
22.00038,-27.38934,1009.0,978823.31
22.01238,-27.41492,1015.0,978823.93
22.01666,-27.86833,1039.7,978852.83
22.01833,-27.52167,1005.8,978837.24
22.01893,-27.49888,1021.0,978829.55
22.01918,-27.35687,1007.6,978818.16
22.03223,-27.31693,1004.3,978811.24
22.03667,-27.75999,1021.4,978852.43
22.04192,-27.27974,1001.0,978804.86
22.05370,-27.23994,985.0,978803.23
22.05398,-27.23954,988.0,978803.37
22.08794,-27.23505,994.1,978799.97
22.08910,-27.21645,995.9,978797.52
22.11833,-27.50667,1054.0,978817.74
22.12994,-27.20251,1001.6,978791.64
22.13653,-27.25653,1012.0,978795.47
22.15498,-27.18848,1003.1,978791.50
22.18420,-27.17581,1006.6,978791.61
22.21608,-27.14114,1012.9,978786.97
22.21770,-27.28122,1029.0,978796.16
22.24167,-27.48666,1075.0,978811.14
22.24570,-27.12376,1021.3,978785.09
22.25667,-27.18668,1034.2,978786.22
22.26948,-27.35618,1051.0,978800.28
22.27260,-27.11864,1026.4,978784.33
22.28833,-27.48666,1072.0,978807.07
22.30737,-27.12283,1044.4,978784.83
22.31833,-27.52667,1117.7,978804.05
22.34277,-27.11922,1056.1,978785.91
22.34934,-27.34113,1095.0,978787.54
22.35500,-27.47166,1103.4,978801.25
22.37262,-27.09573,1055.1,978786.78
22.40167,-27.88667,1168.6,978825.92
22.42037,-27.32424,1149.0,978778.39
22.42242,-27.10916,1087.8,978785.27
22.43167,-27.20168,1120.1,978781.12
22.44678,-27.39184,1148.0,978784.59
22.44926,-27.11690,1111.9,978783.80
22.47166,-27.44000,1181.1,978783.30
22.47775,-27.11464,1104.7,978787.15
22.48167,-27.44167,1210.0,978782.05
22.48810,-27.44770,1255.0,978777.49
22.50555,-27.10513,1102.3,978792.25
22.51334,-27.20833,1205.5,978776.25
22.54623,-27.08931,1087.7,978801.83
22.56237,-27.46251,1194.0,978800.68
22.57668,-27.23167,1187.2,978788.86
22.59592,-27.04462,1060.3,978797.34
22.59927,-27.08034,1069.7,978779.79
22.61000,-27.41333,1182.6,978790.02
22.62137,-27.10175,1074.8,978791.81
22.63371,-27.03310,1047.1,978785.88
22.64000,-27.24001,1144.5,978786.49
22.66000,-27.90334,1484.4,978794.73
22.67711,-27.11928,1069.3,978794.61
22.67894,-27.50949,1166.0,978822.66
22.70669,-27.55824,1141.0,978832.47
22.73334,-27.22667,1089.6,978785.91
22.73500,-27.39999,1118.9,978807.20
22.74001,-27.94167,1260.0,978866.46
22.77194,-27.60053,1136.0,978847.08
22.78000,-27.92999,1252.1,978864.70
22.81833,-27.42999,1063.7,978833.34
22.82668,-27.21167,1063.7,978796.31
22.82936,-27.59849,1131.0,978894.28
22.83501,-27.03500,1000.0,978794.85
22.83501,-27.92500,1213.4,978867.03
22.83667,-27.14333,1043.0,978785.95
22.87167,-27.35834,1059.2,978827.69
22.90167,-27.88333,1208.5,978857.92
22.91499,-27.22667,1045.5,978806.27
22.91833,-27.44333,1093.6,978837.16
22.93668,-27.09500,1000.0,978792.45
22.95677,-27.81000,1183.2,978850.23
22.97166,-27.25166,1058.3,978806.93
22.98334,-27.75500,1200.3,978844.44
23.00500,-27.67500,1183.0,978841.83
23.01019,-27.21976,1076.6,978790.12
23.02000,-27.47000,1130.8,978839.96
23.02824,-27.20027,1083.4,978785.06
23.03000,-27.68167,1212.5,978835.51
23.05663,-27.20193,1092.5,978779.31
23.07668,-27.09833,1051.8,978767.06
23.08524,-27.20934,1155.6,978764.81
23.09332,-27.61833,1213.4,978830.84
23.09666,-27.20168,1177.7,978755.66
23.11646,-27.19398,1247.7,978739.37
23.14833,-27.16499,1121.7,978758.96
23.15500,-27.47501,1192.7,978821.80
23.16812,-27.19330,1136.4,978760.69
23.19833,-27.55000,1236.0,978811.05
23.23149,-27.15538,1144.1,978753.00
23.26102,-27.14938,1151.3,978749.69
23.28804,-27.14139,1151.8,978746.00
23.32535,-27.16417,1180.6,978745.50
23.33501,-27.48500,1414.3,978749.03
23.34667,-27.30333,1235.3,978761.15
23.34705,-27.13902,1159.8,978744.69
23.37144,-27.12515,1135.6,978745.69
23.40129,-27.09341,1178.1,978731.87
23.43639,-27.05774,1198.8,978722.06
23.46764,-27.07935,1212.3,978723.25
23.47667,-27.56000,1400.8,978737.45
23.50185,-27.06583,1242.3,978716.81
23.51981,-27.03514,1259.4,978709.81
23.52333,-27.67167,1471.6,978733.15
23.55167,-27.43333,1386.8,978734.10
23.55630,-27.03700,1278.1,978707.00
23.58751,-27.04111,1299.0,978703.81
23.62280,-27.02562,1305.0,978701.50
23.64833,-27.73833,1516.7,978730.27
23.65472,-27.01376,1276.1,978706.50
23.71001,-27.39166,1400.5,978725.07
23.76666,-27.78667,1495.3,978726.77
23.89500,-27.35834,1439.2,978712.27
23.90668,-27.82001,1459.1,978733.87
23.91333,-27.37500,1451.4,978710.57
23.97333,-27.92000,1433.8,978750.96
24.02000,-27.30000,1435.0,978695.68
24.10001,-27.21167,1428.6,978697.28
24.17500,-27.72000,1413.0,978742.06
24.18333,-27.16333,1435.3,978695.98
24.19000,-27.62167,1421.0,978731.97
24.19000,-27.56667,1434.4,978723.27
24.23000,-27.81833,1380.4,978766.66
24.28500,-27.05167,1341.1,978714.17
24.28833,-27.86333,1346.3,978782.85
24.31833,-27.59833,1387.1,978741.86
24.39833,-27.89667,1301.2,978794.45
24.40334,-27.53500,1364.3,978746.96
24.40334,-27.03500,1289.0,978726.67
24.45500,-27.98334,1184.1,978830.34
24.46832,-27.54668,1329.2,978757.26
24.54500,-27.56500,1292.3,978765.16
24.58501,-27.00833,1252.7,978736.17
24.65334,-27.58667,1155.5,978793.55
24.67000,-27.41667,1108.5,978791.15
24.67833,-27.42833,1102.2,978792.15
24.69501,-27.56667,1084.2,978804.35
24.70168,-27.39000,1109.8,978786.65
24.71667,-27.46167,1103.1,978792.65
24.71667,-27.32832,1117.1,978781.95
24.72833,-27.23000,1122.9,978770.46
24.73666,-27.56000,1093.9,978800.45
24.74167,-27.13667,1127.1,978763.96
24.75000,-27.04832,1197.2,978749.26
24.76334,-27.67332,1128.4,978794.15
24.78333,-27.38667,1175.6,978772.25
24.79167,-27.78833,1110.1,978803.75
24.80667,-27.85333,1128.4,978804.85
24.82333,-27.91499,1144.2,978804.05
24.84500,-27.00667,1223.2,978744.66
24.85333,-27.33833,1279.5,978740.06
24.92332,-27.88333,1239.9,978788.25
24.92500,-27.30000,1328.0,978722.47
24.92500,-27.05000,1199.1,978763.26
24.96333,-27.27834,1353.3,978714.37
24.99667,-27.99500,1232.6,978797.55
25.43668,-27.67833,1227.4,978783.95
25.83000,-27.41667,1287.5,978744.16
25.00000,-27.87167,1258.5,978786.05
25.03168,-27.06168,1255.2,978757.56
25.05000,-27.25166,1302.1,978724.47
25.06500,-27.88834,1207.3,978794.45
25.10333,-27.58667,1325.3,978744.96
25.10500,-27.93333,1210.0,978802.85
25.11333,-27.64667,1296.0,978756.06
25.11667,-27.21832,1304.5,978730.17
25.12833,-27.77499,1257.0,978778.25
25.13667,-27.51500,1339.9,978731.07
25.14667,-27.08167,1351.8,978717.87
25.15668,-27.83167,1238.1,978787.45
25.16167,-27.89667,1209.1,978799.55
25.16667,-27.47166,1348.4,978732.07
25.17168,-27.42000,1326.5,978726.87
25.17667,-27.20667,1323.1,978705.77
25.22667,-27.38167,1356.0,978708.17
25.23000,-27.11667,1392.3,978689.08
25.25333,-27.80167,1215.8,978791.45
25.25500,-27.31168,1358.8,978701.48
25.25999,-27.25333,1293.6,978711.37
25.26500,-27.95667,1237.5,978800.45
25.27167,-27.21667,1308.5,978706.87
25.32500,-27.21667,1317.9,978711.87
25.32832,-27.17999,1306.4,978710.57
25.35500,-27.72833,1220.7,978787.65
25.35500,-27.12833,1321.6,978708.97
25.37833,-27.26666,1374.6,978713.77
25.40334,-27.04832,1341.1,978709.07
25.41000,-27.16000,1349.0,978714.77
25.42833,-27.36166,1314.3,978739.96
25.45000,-27.25000,1349.3,978732.67
25.48167,-27.45000,1299.7,978744.46
25.51833,-27.27333,1328.9,978737.46
25.52000,-27.65500,1220.4,978783.25
25.53333,-27.11667,1358.5,978723.47
25.54500,-27.55333,1270.1,978759.66
25.56833,-27.17000,1355.1,978719.47
25.58501,-27.23334,1384.7,978728.47
25.59833,-27.06667,1379.2,978709.87
25.60333,-27.82167,1283.5,978791.55
25.60500,-27.27333,1317.9,978732.67
25.60834,-27.64333,1224.1,978786.75
25.60834,-27.75500,1266.1,978789.65
25.60834,-27.65500,1220.4,978786.65
25.61000,-27.90668,1280.2,978800.45
25.62500,-27.32333,1307.9,978738.06
25.62833,-27.04832,1374.9,978705.57
25.66167,-27.37167,1300.6,978743.36
25.66333,-27.12000,1432.2,978703.07
25.67999,-27.67332,1229.5,978787.65
25.69167,-27.54500,1258.8,978771.06
25.71667,-27.11000,1373.4,978712.17
25.73334,-27.71667,1224.7,978789.25
25.73666,-27.42332,1288.4,978749.56
25.73666,-27.31168,1320.4,978733.27
25.76833,-27.47501,1260.3,978760.76
25.78500,-27.76167,1240.8,978789.85
25.78833,-27.11000,1372.8,978698.68
25.81332,-27.33501,1305.5,978733.07
25.82500,-27.13333,1387.1,978694.58
25.85333,-27.79832,1258.5,978790.15
25.87666,-27.15334,1352.1,978704.68
25.88667,-27.34500,1298.1,978730.87
25.90334,-27.31667,1342.3,978718.37
25.91333,-27.83167,1246.6,978796.95
25.92332,-27.27000,1363.7,978709.07
25.92833,-27.89333,1237.8,978803.15
25.95168,-27.77834,1270.7,978784.55
25.95833,-27.05667,1447.2,978681.98
25.96167,-27.12167,1396.0,978693.18
25.96832,-27.96001,1263.7,978800.45
25.97166,-27.84833,1247.8,978797.55
25.97501,-27.20500,1352.1,978710.27
25.97667,-27.23000,1364.6,978708.17
25.97833,-27.25667,1336.8,978715.97
25.98334,-27.19833,1349.0,978707.97
26.00000,-27.32001,1305.8,978726.77
26.03500,-27.37000,1274.4,978736.27
26.03500,-27.13834,1408.8,978708.77
26.03500,-27.74333,1225.9,978788.25
26.05667,-27.88333,1242.7,978801.15
26.07333,-27.43832,1272.5,978741.06
26.07500,-27.58333,1251.2,978759.96
26.08501,-27.65167,1226.2,978773.65
26.08833,-27.08000,1478.0,978694.18
26.08833,-27.50999,1264.6,978755.26
26.09167,-27.28667,1329.8,978726.67
26.10167,-27.68668,1243.9,978773.55
26.11667,-27.92332,1259.1,978796.95
26.12334,-27.03667,1495.6,978687.08
26.16333,-27.24667,1333.8,978722.87
26.18668,-27.96832,1263.1,978783.65
26.18668,-27.65668,1273.8,978759.86
26.24001,-27.23500,1318.5,978725.87
26.25667,-28.00000,1273.1,978775.95
26.27000,-27.62000,1278.9,978757.46
26.31833,-27.18832,1308.8,978727.37
26.32832,-27.92999,1276.5,978770.56
26.33167,-27.01334,1385.6,978691.68
26.33333,-27.59833,1254.2,978761.86
26.34167,-27.03000,1366.1,978696.68
26.37000,-27.84167,1311.8,978772.05
26.38834,-27.09500,1363.4,978713.87
26.39833,-27.14000,1281.7,978730.57
26.40334,-27.58833,1255.8,978764.06
26.43832,-27.78000,1280.8,978773.95
26.46500,-27.52667,1291.4,978765.36
26.47333,-27.74001,1277.1,978772.15
26.50500,-27.08333,1299.3,978727.07
26.51500,-27.75333,1278.0,978777.45
26.51500,-27.89500,1296.6,978778.55
26.53000,-27.99500,1301.2,978775.85
26.54000,-27.68500,1295.4,978774.95
26.57001,-27.02333,1314.9,978717.17
26.58667,-27.44167,1315.5,978742.46
26.59000,-27.83000,1306.4,978785.15
26.59500,-27.92168,1310.0,978776.25
26.60333,-27.61500,1282.9,978770.45
26.61501,-27.39000,1276.2,978739.76
26.61501,-27.39999,1255.2,978746.96
26.62833,-27.36166,1316.4,978729.37
26.63000,-27.99500,1311.8,978777.55
26.63167,-27.42667,1305.5,978743.56
26.63499,-27.34167,1319.5,978726.77
26.64166,-27.46333,1305.5,978751.06
26.64333,-27.56333,1309.4,978759.35
26.65334,-27.30000,1301.2,978727.37
26.65500,-27.30499,1305.8,978726.57
26.66000,-27.51167,1286.5,978758.75
26.66000,-27.26500,1289.6,978729.47
26.66667,-27.52333,1286.8,978760.55
26.66833,-27.22166,1300.9,978727.67
26.67000,-27.18333,1325.9,978723.77
26.67833,-27.86333,1329.8,978771.05
26.69167,-27.72000,1311.8,978763.75
26.69333,-27.55500,1290.2,978763.75
26.69500,-27.82667,1326.5,978767.75
26.69667,-27.01500,1286.5,978717.17
26.69667,-27.14166,1348.1,978718.97
26.70000,-27.73667,1302.4,978765.05
26.70167,-27.80833,1321.3,978766.75
26.70333,-27.61833,1310.3,978757.65
26.70500,-27.03333,1303.6,978716.17
26.70667,-27.65000,1309.7,978758.85
26.71832,-27.92667,1368.5,978767.36
26.72333,-27.10500,1338.7,978717.17
26.72667,-27.87000,1343.5,978767.35
26.72833,-27.07500,1309.7,978721.77
26.73334,-27.27333,1309.7,978721.77
26.74000,-27.86833,1349.3,978764.85
26.78167,-27.87000,1355.1,978766.05
26.78999,-27.67332,1344.5,978750.46
26.80499,-27.97667,1356.0,978775.35
26.81500,-27.86333,1349.3,978768.05
26.83000,-27.25333,1362.8,978721.87
26.83167,-27.79500,1355.1,978758.86
26.83833,-27.92500,1374.9,978769.76
26.86333,-27.85500,1384.7,978760.25
26.89999,-27.67168,1340.8,978744.46
26.90000,-27.82167,1387.7,978755.25
26.90334,-27.22833,1332.0,978727.77
26.94000,-27.79333,1374.9,978758.15
26.95500,-27.93333,1440.8,978756.46
